"","CRPS Prior 1","CRPS Prior 2","Coverage Prior 1","Coverage Prior 2","CRPS Prior 1 RAND","CRPS Prior 2 RAND","Coverage Prior 1 RAND","Coverage Prior 2 RAND"
"1",0.234777139073297,0.244171839168903,1,1,0.842127627189096,0.93588359719521,1,0.966666666666667
"2",0.235481808493248,0.237244181695475,1,1,0.462916601398079,0.552788663366599,1,0.966666666666667
"3",0.234332435444635,0.238008825164731,1,1,0.239139781098688,0.301269987832289,1,1
"4",0.235335350175033,0.236250152534158,1,1,0.24095619652676,0.260402027342868,1,1
"5",0.240487023493711,0.27119119230223,1,1,0.451328941894358,0.61840292895453,1,0.966666666666667
"6",0.234936188196207,0.238076156085401,1,1,0.592202636925068,0.683296882522055,1,0.966666666666667
"7",0.237411178270402,0.248343480445814,1,1,0.251349968433766,0.301123038515283,1,1
"8",0.241777065538568,0.269257333822022,1,1,0.462639702586936,0.569245714728979,1,1
"9",0.234969614243843,0.243656564626254,1,1,0.23988487579244,0.274474961259589,1,1
"10",0.237121872401809,0.26835886186531,1,1,0.25590191370335,0.384474855756034,1,1
"11",0.23602690754227,0.247022048829777,1,1,0.382276522321198,0.614336941613777,1,1
"12",0.237513025238819,0.272566528102711,1,1,0.235883736403722,0.510975366900735,1,1
"13",0.234501180997329,0.242842866749405,1,1,1.18697450619879,1.52386336115471,1,0.866666666666667
"14",0.233948796465141,0.235583360214941,1,1,0.384460288103966,0.491482358352741,1,1
"15",0.235914254480975,0.243793980033131,1,1,0.240202033869001,0.245524153685933,1,1
"16",0.235503574058311,0.254971439579405,1,1,0.425679002562691,0.855904629148541,1,0.966666666666667
"17",0.238143691325105,0.243397580719766,1,1,1.15758262599176,1.17160908914493,1,0.966666666666667
"18",0.234612154076855,0.249195984078434,1,1,0.429522986996845,0.632803985594846,1,0.966666666666667
"19",0.235570611595642,0.240336217216136,1,1,0.912787369415755,1.04549264141353,1,1
"20",0.239729338423309,0.301983681724229,1,1,1.2286548376457,1.40117016675077,1,0.933333333333333
"21",0.238616706576269,0.278578081241996,1,1,0.575209088245718,0.728330378404231,1,0.966666666666667
"22",0.235226027710592,0.23570106501814,1,1,0.425073713318267,0.442072461925622,1,1
"23",0.236118256003257,0.243931569466684,1,1,0.449971698051857,0.490694044333225,1,1
"24",0.23689047724783,0.243229286853334,1,1,0.719937468646738,1.61642764327449,1,0.9
"25",0.234920554327121,0.239363235915218,1,1,0.239228597244028,0.30572197451476,1,1
"26",0.23475517721325,0.239209626508375,1,1,0.426698914438848,0.453794094017559,1,1
"27",0.234284093250832,0.252442248235925,1,1,0.533995794609991,0.618863315271862,1,0.966666666666667
"28",0.237391991937829,0.279421999823409,1,1,0.825737935400686,1.10910115703006,1,0.9
"29",0.238314933704992,0.251460800306236,1,1,0.550563148870329,0.624211727564878,1,1
"30",0.234303579630032,0.245972874661775,1,1,1.1728750088134,1.36649231300417,1,0.966666666666667
"31",0.235533175490409,0.240056854026256,1,1,0.430160600936722,0.465522744091719,1,1
"32",0.237392384216314,0.246452434738084,1,1,0.406263824888344,0.495743383683004,1,1
"33",0.235334515155217,0.264350150975717,1,1,0.2408798168968,0.35662713399431,1,1
"34",0.23629864435944,0.260345553829751,1,1,0.266102800113558,0.486971632500162,1,1
"35",0.823392769301817,1.42056304523712,1,0.833333333333333,1.18424502392985,1.76038099766766,1,0.933333333333333
"36",0.234754493522772,0.238203258771378,1,1,0.412792301441115,0.770693838014969,1,1
"37",0.234348515842598,0.236569426194608,1,1,0.24189475521568,0.301728054117975,1,1
"38",0.235620381053757,0.236275996161952,1,1,0.452445560067233,0.453387897352493,1,1
"39",0.237282991569502,0.239286150277743,1,1,0.535994305666243,1.02114818498868,1,1
"40",0.240824369509324,0.295330261611017,1,1,1.23334184821728,1.58339776765932,1,0.866666666666667
"41",0.23687834665008,0.246177067765292,1,1,0.240900360728792,0.254114801115725,1,1
"42",0.234972632550045,0.238339752097306,1,1,0.238034001845491,0.266467424057308,1,1
"43",0.235065409319866,0.23804033384705,1,1,0.436027546687182,0.608586113294996,1,0.966666666666667
"44",0.235361520706359,0.242561077268936,1,1,0.620437157163521,0.698172749617454,1,0.966666666666667
"45",0.235829679062129,0.239506952466268,1,1,0.831756123956136,1.38122845931237,1,1
"46",0.234679953035066,0.244742544082965,1,1,0.236457810563043,0.245900390905543,1,1
"47",0.234648452354616,0.236234877192061,1,1,0.622489122441456,0.635355110911561,1,1
"48",0.234905986448309,0.251912599670716,1,1,0.595122544638637,0.764730841105293,1,1
"49",0.236349054739639,0.263235833396243,1,1,0.687458977076481,0.977479164113928,1,0.933333333333333
"50",0.236597032085702,0.239617385163577,1,1,0.431994106471523,0.590015007733148,1,1
"51",0.236909656334558,0.242191673028499,1,1,0.607024587679839,0.695223047031012,1,1
"52",0.236975056678648,0.236731148291208,1,1,0.614072360457139,1.26220069432414,1,0.966666666666667
"53",0.234546678150966,0.241235225861741,1,1,0.460551421526886,0.586759121312323,1,0.966666666666667
"54",0.235980052502271,0.241943214556924,1,1,0.613402088224348,0.728868846431058,1,0.966666666666667
"55",0.234750244231385,0.240222570551549,1,1,0.239082317723574,0.246677977139881,1,1
"56",0.238755630296506,0.264908868017537,1,1,0.442039536434172,0.479294553754555,1,1
"57",0.235712907956566,0.235748034416101,1,1,0.378283178692379,0.376359100991157,1,1
"58",0.236052523032124,0.238649433108134,1,1,0.331761305478731,0.35131684795596,1,1
"59",0.235196333248786,0.238502233101884,1,1,0.314444541769761,0.34610902000593,1,1
"60",0.235644117497854,0.23676072200415,1,1,0.390541646961813,0.500769480409347,1,1
"61",0.237260834423665,0.249010706811931,1,1,0.644143823110006,0.739660804056716,1,0.966666666666667
"62",0.234085293227216,0.236027159687101,1,1,0.435766301719277,0.45053868253399,1,1
"63",0.237443100906072,0.254263565826439,1,1,0.411897355947247,0.539619158787287,1,1
"64",0.235438453071098,0.270598862157515,1,1,0.418547773573611,0.483825334740946,1,1
"65",0.235344009443024,0.237072053069604,1,1,0.236865285399949,0.277885212385584,1,1
"66",0.234753004694362,0.244413925405018,1,1,0.327173365087402,0.874562299489959,1,1
"67",0.237673050652628,0.241048948942546,1,1,0.443817035859385,0.534760846308206,1,0.966666666666667
"68",0.245216903335831,0.267556962789241,1,1,0.983490621753732,1.06696577494315,1,0.966666666666667
"69",0.235397338598117,0.238552784783145,1,1,0.354133610098505,0.439165879742549,1,1
"70",0.237274388033471,0.333561184679728,1,1,0.656428613426205,1.05023734160058,1,0.966666666666667
"71",0.234184345997677,0.236430135739297,1,1,0.246047481646693,1.02191633727749,1,0.966666666666667
"72",0.234857692949418,0.235910674788398,1,1,0.241320703239178,0.448792814207722,1,1
"73",0.23553185803951,0.245669881752537,1,1,0.426381653690761,0.529890546827043,1,1
"74",0.238893261770649,0.258943732584999,1,1,0.400276455387957,0.494141075371487,1,1
"75",0.235650619623038,0.263334563573561,1,1,0.563319471572016,0.943520506672028,1,1
"76",0.236160585463269,0.256672220190995,1,1,0.44773217238594,0.512010599640808,1,1
"77",0.23507458123474,0.241854570873332,1,1,0.325851218029967,0.347404438116982,1,1
"78",0.235638426246121,0.243349431343255,1,1,0.391030708023665,0.538004239934847,1,1
"79",0.235708868127019,0.239355097441394,1,1,0.238413289750425,0.315470025120786,1,1
"80",0.234062495998478,0.236860036293397,1,1,0.367891524928578,0.50631785085366,1,1
"81",0.234727819157889,0.235037869107754,1,1,0.433123071180589,0.454351985787774,1,1
"82",0.234266160434559,0.241515435797443,1,1,0.407671283890088,0.584601592411595,1,1
"83",0.236943865923164,0.249671567946617,1,1,0.546150929706637,0.858959265775609,1,1
"84",0.236060490186914,0.244731562869683,1,1,0.73989531109652,1.04240888175207,1,0.933333333333333
"85",0.23504127021453,0.239116173030185,1,1,0.237050464392608,0.257270309019547,1,1
"86",0.233866491823029,0.234142062236957,1,1,0.245495140045394,0.290706284635149,1,1
"87",0.234489990265953,0.240310396529775,1,1,0.975700605591636,1.24729979869993,1,0.933333333333333
"88",0.235138455088324,0.265741646909386,1,1,0.435191406331677,0.661430821545243,1,0.966666666666667
"89",0.234671378185573,0.237940775498973,1,1,0.239181136310587,0.267576188126488,1,1
"90",0.235420570904983,0.238184755224726,1,1,0.23772353104916,0.479522716718286,1,1
"91",0.235047323558665,0.238078475304657,1,1,0.713938809420571,0.705702615394603,1,0.966666666666667
"92",0.236472611294923,0.246508087942294,1,1,0.630783859571841,1.07881944839196,1,0.966666666666667
"93",0.2351228228549,0.239169691759345,1,1,0.243695937770337,0.286542651492223,1,1
"94",0.2356440552532,0.245374530127436,1,1,0.433492334250033,0.543507438575823,1,1
"95",0.235452408380857,0.254802797281502,1,1,0.428563984576152,0.547252941467197,1,0.966666666666667
"96",0.234502533187668,0.248923157145676,1,1,0.568803386660581,1.10123190353361,1,0.966666666666667
"97",0.234998569027643,0.244178562563319,1,1,0.236829655768187,0.32423722487586,1,1
"98",0.235424986228598,0.247573120951976,1,1,0.442338954603368,0.541872286214219,1,0.966666666666667
"99",0.235069458718722,0.245471496581578,1,1,0.448982630473113,0.565939509695633,1,0.966666666666667
"100",0.235108424650298,0.246425971235966,1,1,0.417002930081603,0.509199449328673,1,0.966666666666667
