"","V1","V2","V3","V4","V5","V6","V7","V8"
"result.1",0.972576412399153,0.977371380839973,0.845912041903994,0.880180690493227,7.30165910720825,41.3839251995087,0.000242948532104492,8.85087895393372
"result.2",0.971533629457067,0.974362150136864,0.81647534618214,0.843742221593459,8.590407371521,34.4285092353821,0.000174999237060547,7.69906520843506
"result.3",0.973064482396544,0.975652933389757,0.824196602088143,0.866514881640444,6.95145106315613,39.2223041057587,0.000200748443603516,8.56311941146851
"result.4",0.973281690998164,0.978928326518058,0.830008327869939,0.85110045042677,9.34668254852295,38.6293210983276,0.000164270401000977,10.0972509384155
"result.5",0.971810508586951,0.975387939781487,0.867442729801916,0.849809747727352,7.04729557037354,37.3982720375061,0.000154733657836914,8.19254279136658
"result.6",0.974477772230338,0.978309170449224,0.808355724017752,0.850252231427684,7.84673619270325,39.3650226593018,0.000196695327758789,9.70561003684998
"result.7",0.977876757651686,0.982805497971887,0.815486317117316,0.866545202260756,5.95442199707031,38.5919578075409,0.000179052352905273,8.44168019294739
"result.8",0.977275393710082,0.981103524039888,0.803715700239011,0.852368926693976,8.82709550857544,38.810417175293,0.000182390213012695,9.46197128295898
"result.9",0.965516316071793,0.96584384248479,0.775242233100512,0.853044433369943,5.96279692649841,34.4728553295135,0.000188589096069336,7.25680303573608
"result.10",0.978824402315471,0.98392679809562,0.811604207392567,0.816702208429295,8.27339339256287,41.7274267673492,0.000174999237060547,10.0281665325165
"result.11",0.962843308110617,0.964092454902074,0.802516452440661,0.824791006098386,11.6637778282166,37.6731758117676,0.000188827514648438,8.57946300506592
"result.12",0.960696187168466,0.966508715590441,0.805060321270995,0.833179064944316,6.30061864852905,36.8037581443787,0.000163078308105469,9.90264058113098
"result.13",0.977394933142138,0.979723441506492,0.825761449376582,0.858267512007873,9.72942686080933,39.1195485591888,0.000168085098266602,8.70416378974915
"result.14",0.945358284981819,0.946668589805167,0.777433081511384,0.793068192167006,10.6180160045624,31.4628040790558,0.000156402587890625,6.72146677970886
"result.15",0.970661533512048,0.978520065007619,0.797025539753886,0.853336842400942,11.2685091495514,43.1635448932648,0.000205039978027344,11.7627413272858
"result.16",0.974403376384524,0.980044009852381,0.826207683965168,0.878803188610928,11.8152589797974,38.0429177284241,0.000182151794433594,8.97426223754883
"result.17",0.967212719473976,0.971372370650333,0.819582995915682,0.866382779286075,14.4960353374481,35.9095511436462,0.000171422958374023,9.37006163597107
"result.18",0.964751703744348,0.96903872649781,0.791570667213129,0.831809241681266,7.15792560577393,37.0617325305939,0.000159263610839844,9.22148990631104
"result.19",0.978171640976605,0.982434027689882,0.819054315785471,0.861960734616227,11.040834903717,38.7498548030853,0.000158071517944336,9.42621183395386
"result.20",0.96888914038946,0.970495976269425,0.793843968930395,0.860033193225664,7.90226602554321,35.8580086231232,0.000150680541992188,9.12349700927734
"result.21",0.976393663665278,0.978255403920111,0.831049879655348,0.852609646214589,7.53827905654907,41.1408021450043,0.000360727310180664,10.0833880901337
"result.22",0.97609315124604,0.979633324109808,0.860630282444465,0.889822582703329,13.958466053009,38.2271246910095,0.00018620491027832,10.9412944316864
"result.23",0.971800066715533,0.979297890488928,0.815260294343963,0.856392758785594,6.67345190048218,39.0604963302612,0.000391483306884766,10.2897679805756
"result.24",0.97384891047679,0.976480349564835,0.814533093630758,0.85519438374408,7.08035755157471,36.9017527103424,0.000160932540893555,8.34378695487976
"result.25",0.96537544783674,0.970824061471539,0.840419532528808,0.878386318271441,6.53452205657959,39.0378766059875,0.000154972076416016,8.31912684440613
"result.26",0.97620175884814,0.979197226133289,0.837600919479497,0.865100220119413,5.66982507705688,37.5216789245605,0.000145673751831055,8.77313494682312
