"","CRPS Prior 1","CRPS Prior 2","Coverage Prior 1","Coverage Prior 2","CRPS Prior 1 RAND","CRPS Prior 2 RAND","Coverage Prior 1 RAND","Coverage Prior 2 RAND"
"1",0.247213449079642,0.436324558609061,1,0.933333333333333,3.99072276867297,4.22444583060655,0.9,0.866666666666667
"2",0.235941133867076,0.23973683695179,1,1,4.49348433340155,4.58997698481241,0.9,0.866666666666667
"3",0.240227358903799,0.309172055496955,1,1,0.614827803134773,1.62044248718166,1,0.733333333333333
"4",0.239242188431094,0.254909144261294,1,1,0.328693870724695,1.08186545493736,1,0.9
"5",0.237425663597126,0.258186598522069,1,1,2.90354611587559,2.99755368484419,0.933333333333333,0.933333333333333
"6",0.234995685434238,0.263723227554471,1,1,0.297788612420791,0.489185934998802,1,1
"7",0.234563757535848,0.235480130370068,1,1,0.274166203468028,0.661084118421857,1,0.866666666666667
"8",0.235328416751026,0.32593593920869,1,1,3.7991005476659,3.89455590433502,0.9,0.9
"9",0.23977187611425,0.258420758313134,1,1,2.15323799116134,2.86309979594076,0.966666666666667,0.866666666666667
"10",0.239364070732542,0.32864104528024,1,1,4.38687640583206,4.69075862728223,0.9,0.866666666666667
"11",0.242275660399393,0.338562652092055,1,0.966666666666667,3.07289180630112,3.7141108788657,0.933333333333333,0.8
"12",0.236313661423691,0.343069164873558,1,1,0.274823578863843,1.23858255513348,1,0.633333333333333
"13",0.234396821293,0.288972040438818,1,1,5.66746157385375,5.74162681244058,0.866666666666667,0.866666666666667
"14",0.241092958937157,0.320432326799255,1,1,1.82175234903842,2.08762750399938,0.9,0.833333333333333
"15",0.236426185470857,0.274258073758386,1,1,2.79651465799501,3.19678342180174,0.933333333333333,0.933333333333333
"16",0.234192969075802,0.251614707621647,1,1,0.457412772306797,0.95825627987586,1,0.9
"17",0.236270716630178,0.255254507365872,1,1,1.32220228558698,1.7685489972455,0.966666666666667,0.8
"18",0.235062655178567,0.273624294055196,1,1,0.312036599154346,0.572685874324108,1,0.933333333333333
"19",0.242483162419025,0.398224731778558,1,0.933333333333333,4.99473134836359,5.10748004492545,0.866666666666667,0.866666666666667
"20",0.239088616688572,0.245503661082476,1,1,1.77144124582552,1.93637665705866,0.966666666666667,0.966666666666667
"21",0.249082684794521,0.257871039700159,1,1,4.53688024923939,4.49619230601831,0.9,0.9
"22",0.23747756309551,0.235120288474427,1,1,1.70470217663841,1.70628210357009,0.966666666666667,0.966666666666667
"23",0.235063819612481,0.243011667246161,1,1,2.80323221855337,2.85329843947075,0.933333333333333,0.933333333333333
"24",0.23513307356565,0.244063707285706,1,1,0.716651060475349,0.839305059893994,1,0.966666666666667
"25",0.235265476526463,0.270241301297008,1,1,1.75846179409999,2.28311180758024,0.966666666666667,0.733333333333333
"26",0.234513389179384,0.248974782201779,1,1,0.282616799898268,0.411666291440689,1,1
"27",0.240174946689871,0.23859812465526,1,1,3.2165339253582,3.44124898185921,0.933333333333333,0.933333333333333
"28",0.35858721434695,0.384930187695156,1,1,4.9506617345297,6.42253812054347,0.9,0.8
"29",0.234447462467224,0.247511379831915,1,1,1.61854178215012,2.09097184540664,0.966666666666667,0.866666666666667
"30",0.235526521423949,0.287284957208044,1,1,0.278930766325588,0.830865593689334,1,0.833333333333333
"31",0.23974912805621,0.241975611609879,1,1,1.7009173838271,1.72787408152079,0.966666666666667,0.966666666666667
"32",0.239393197715275,0.30524946720858,1,1,0.251622110627865,0.609706826461484,1,0.966666666666667
"33",0.236100112964246,0.252205675121737,1,1,0.423723154904653,1.18550342193135,1,0.6
"34",0.237062675461217,0.284393493624417,1,1,0.276035528926915,0.575173129049679,1,0.9
"35",0.235234280958012,0.250242448970888,1,1,0.251209083735583,0.374264591438641,1,1
"36",0.242432615149863,0.260888572898846,1,1,3.33452397835153,3.51491712342832,0.933333333333333,0.933333333333333
"37",0.236843587777878,0.246326349443929,1,1,0.278580928193896,0.603549492553522,1,0.933333333333333
"38",0.234779858406971,0.244893110495567,1,1,0.24581929479415,0.421031758924471,1,1
"39",0.237016290682627,0.23864022926538,1,1,1.83304364505685,4.01828151282048,0.966666666666667,0.866666666666667
"40",0.237684051979761,0.243907336951712,1,1,3.42249513917154,5.21470544944625,0.866666666666667,0.566666666666667
"41",0.236660609184776,0.244807587080142,1,1,2.88864582543653,2.95083828782764,0.933333333333333,0.933333333333333
"42",0.249936893551127,0.417686603311722,1,0.9,4.13632772413978,4.27347165811038,0.9,0.866666666666667
"43",0.235049922292742,0.24319212187963,1,1,0.300916337708365,0.523583124420025,1,1
"44",0.243513115734678,0.253375973816298,1,1,3.45373304750892,4.15372255632979,0.933333333333333,0.866666666666667
"45",0.243428490447248,0.293175618972475,1,1,3.61834536708894,3.55114953806247,0.866666666666667,0.766666666666667
"46",0.233935711457143,0.243792895429319,1,1,2.58396660557555,2.78588303386799,0.933333333333333,0.833333333333333
"47",0.235734452163201,0.250905376584882,1,1,0.247529886166522,0.518483181310684,1,0.966666666666667
"48",0.254546278000788,0.37610187804094,1,1,1.34734040588012,2.83158545308788,0.966666666666667,0.9
"49",0.242213241799019,0.357316249403048,1,0.966666666666667,1.462645035967,1.86880965098532,0.966666666666667,0.8
"50",0.238698313953008,0.262741955908584,1,1,0.271010539942285,0.371190136094391,1,1
"51",0.25384066707872,0.34536033102776,1,1,1.96172018478863,3.60629694504437,0.9,0.766666666666667
"52",0.233931028615579,0.267866137709693,1,1,1.32869414698947,1.88786955315348,0.966666666666667,0.7
"53",0.245164662352176,0.263285397267365,1,1,2.19005516703431,2.28530077703719,0.966666666666667,0.966666666666667
