"","V1","V2","V3","V4","V5","V6","V7","V8"
"result.1",0.919256924594759,0.916125977277516,0.75819411691845,0.811878637491667,4.92937350273132,6.25381588935852,0.000132560729980469,1.40007448196411
"result.2",0.918630564767936,0.927902406892727,0.757820679439072,0.811844804147918,4.90879917144775,6.69473814964294,0.000144004821777344,1.49107003211975
"result.3",0.926888092929173,0.922825267106878,0.779477294615138,0.801592366991676,4.93908667564392,6.11120390892029,0.000147104263305664,1.3517792224884
"result.4",0.931233930201693,0.924348470439767,0.790914962520424,0.807637179001773,4.60649156570435,6.15396022796631,0.000147104263305664,1.27857899665833
"result.5",0.925590881123712,0.933927347943887,0.805465719064628,0.805271394671373,5.67490458488464,7.34226846694946,0.000137805938720703,1.67663598060608
"result.6",0.92166031515315,0.928219009009196,0.753251146881991,0.827107149936033,4.46320199966431,6.15268564224243,0.000144004821777344,1.25482988357544
"result.7",0.919381412198962,0.935119744915646,0.81315676750853,0.822575165446173,4.07962274551392,6.56153035163879,0.000132083892822266,1.33855509757996
"result.8",0.92271196479913,0.928759064068124,0.749199637640283,0.833062666250561,5.0819935798645,6.34463953971863,0.000129938125610352,1.6648473739624
"result.9",0.920569658623511,0.917193040530916,0.766720823689003,0.772588806900786,6.0483226776123,5.98181772232056,0.00014185905456543,1.40639352798462
"result.10",0.920139630675563,0.926546046491514,0.802837963420791,0.809113907413697,4.95273542404175,6.4791042804718,0.000102043151855469,1.25429058074951
"result.11",0.923093514935716,0.936861762877014,0.785027187678611,0.827422917595808,6.9737491607666,6.35718703269958,0.000126123428344727,1.28439617156982
"result.12",0.926337517734877,0.934737395962583,0.750143179807122,0.830890598901803,5.10098910331726,7.007896900177,0.000123262405395508,1.66188073158264
"result.13",0.921156428018318,0.913417330265656,0.761917754717363,0.810203990865036,5.73044776916504,6.04880666732788,0.000135421752929688,1.27811741828918
"result.14",0.928596951843308,0.923569375370548,0.801480273424188,0.807670277834957,5.54280734062195,6.19115328788757,0.000162363052368164,1.33396649360657
"result.15",0.91193833938997,0.915128594558648,0.796291302799543,0.771367901244638,5.08486342430115,6.10730314254761,0.00014042854309082,1.4190046787262
"result.16",0.921351069721202,0.932602473336479,0.782736606983776,0.796685661040307,5.20850563049316,6.12436389923096,0.000357866287231445,1.22184920310974
"result.17",0.927774736585011,0.925787395994744,0.784628659553174,0.783879529145879,5.34320759773254,7.21116304397583,0.000136613845825195,1.58343172073364
"result.18",0.925467608852656,0.918273460372265,0.770653056842128,0.806532286819442,4.60064554214478,5.94844961166382,0.000161647796630859,1.25188994407654
"result.19",0.932161686109605,0.923148524222833,0.772705565337566,0.83211301808548,5.76825523376465,6.54054641723633,0.000129938125610352,1.51931190490723
"result.20",0.920710017748374,0.931685161610586,0.794539240543156,0.786853747311349,5.15175199508667,6.82328200340271,0.000119209289550781,1.44351482391357
"result.21",0.92472525457232,0.931597501904051,0.790411815955818,0.828086619407296,5.29217624664307,6.54414892196655,0.000161647796630859,1.22993302345276
"result.22",0.921202750770636,0.928092475760167,0.767414640277005,0.816607467543573,5.38534331321716,5.80299782752991,0.000125885009765625,1.23294234275818
"result.23",0.919437760073534,0.926081255256416,0.77326456385283,0.819370409692403,5.89011430740356,6.7097487449646,0.000153541564941406,1.52040696144104
"result.24",0.923080794729968,0.934144128121475,0.75052896297213,0.807519278373593,6.51755619049072,6.60827136039734,0.000128746032714844,1.28372812271118
"result.25",0.93278152343629,0.925133774470169,0.76164775943146,0.820151655911383,5.56982159614563,6.46501302719116,0.000124931335449219,1.40743517875671
"result.26",0.925866935077811,0.927754309158637,0.783759665503333,0.808321674272855,4.45319056510925,6.26503348350525,0.000117778778076172,1.48288536071777
"result.27",0.926482494190831,0.922106178007026,0.805139468144976,0.810523718888926,5.15675497055054,7.05939865112305,0.000127315521240234,1.73697113990784
"result.28",0.929943656973723,0.923423984797289,0.766375822636116,0.836826507145534,5.55272650718689,6.20276594161987,0.000147342681884766,1.40847396850586
"result.29",0.923687418184462,0.925047894502091,0.774748106079915,0.822772989679266,5.73189449310303,6.50967025756836,0.000102758407592773,1.78898978233337
"result.30",0.924876090510384,0.918165938486745,0.746134250020535,0.830169817659205,4.83954668045044,6.49978446960449,0.000149011611938477,1.23146462440491
"result.31",0.923660691949604,0.920313961365248,0.786304827423527,0.810078141040563,5.93435907363892,4.68585205078125,0.000127792358398438,1.33562755584717
"result.32",0.931928479155781,0.92817791429455,0.78349935342968,0.80751331628657,3.8019905090332,4.78642225265503,0.000134706497192383,1.2008376121521
"result.33",0.920653679849316,0.92735409585885,0.783255824686991,0.819972431031994,4.7796835899353,5.1488196849823,0.0001373291015625,1.30723166465759
"result.34",0.925651729680554,0.925804840535395,0.761835541458935,0.808943533303689,3.8671236038208,4.38937449455261,0.000120639801025391,1.06448101997375
"result.35",0.926929434540666,0.928948436847458,0.783797752611337,0.79011988792039,5.36986899375916,5.0825080871582,0.00014805793762207,1.31949472427368
"result.36",0.918743221632645,0.922636892566769,0.764926563488032,0.811378513705706,3.63012361526489,4.6504054069519,0.00011897087097168,1.36065006256104
"result.37",0.916107362004572,0.925538353979333,0.783367005977663,0.818154904004,5.30654287338257,4.9557626247406,0.000134706497192383,1.41947054862976
"result.38",0.924551336807013,0.930527360131479,0.76874918159796,0.813942366645227,5.26236748695374,4.72994017601013,0.000133037567138672,1.3025643825531
