"","CRPS Prior 1","CRPS Prior 2","Coverage Prior 1","Coverage Prior 2"
"1",0.237887214449015,0.298231373180117,1,1
"2",0.337887815264967,0.585160285395012,1,1
"3",0.297152911104869,0.468667512498415,1,0.933333333333333
"4",0.242784602809845,0.425420767731911,1,1
"5",0.244688090956431,0.379169825770688,1,0.933333333333333
"6",0.249242928427726,0.292399949248573,1,1
"7",0.244644293798283,0.336287874423222,1,1
"8",0.244739407271362,0.25254934732221,1,1
"9",0.255432513278535,0.325205279376342,1,1
"10",0.283007170339643,0.661172078048282,1,0.933333333333333
"11",0.27832463933492,0.264797260836902,1,1
"12",0.258020246564078,0.393226120182522,1,1
"13",0.244452145919852,0.361512940394463,1,0.966666666666667
"14",0.340798231745315,0.355128053250236,1,1
"15",0.242321163994642,0.279527604329615,1,1
"16",0.242132435401682,0.354839405095639,1,0.966666666666667
"17",0.24009085025544,0.28900917415307,1,1
"18",0.242882613739219,0.280054869452079,1,1
"19",0.243856340301819,0.334207329231129,1,1
"20",0.235348933275522,0.269685034997975,1,1
"21",0.246161812323884,0.331806027122814,1,1
"22",0.248893516528575,0.284791515068296,1,1
"23",0.240353051175391,0.248660953157727,1,1
"24",0.245038233718326,0.430079631431066,1,0.933333333333333
"25",0.237857878017374,0.280609903777405,1,1
"26",0.237159520543026,0.266344970830922,1,1
"27",0.237193746658119,0.293014377324879,1,1
"28",0.279759656811723,0.761143896880583,1,0.833333333333333
"29",0.281044884767112,0.500346356508683,1,0.9
"30",0.236411631255521,0.31249184627083,1,1
"31",0.237328537089143,0.283331215996247,1,1
"32",0.349541797905184,0.597822899146907,1,0.9
"33",0.34609263415078,1.21540348886396,1,0.7
"34",0.271186526419753,0.342063406120423,1,1
"35",0.238805206723122,0.314145993417575,1,1
"36",0.239283710762609,0.278554458038791,1,1
"37",0.246242264864689,0.290895676700238,1,1
"38",0.237480628119314,0.286357527193395,1,1
"39",0.241015111602417,0.307058225151721,1,1
"40",0.237727803163497,0.279729979821535,1,1
"41",0.236363308872686,0.268460538296037,1,1
"42",0.238003710265866,0.255044090018337,1,1
"43",0.24187959012985,0.248930380525606,1,1
"44",0.245892531932674,0.298253191103417,1,1
"45",0.246518179406668,0.25350298796102,1,1
"46",0.240221139121689,0.332926509140142,1,0.966666666666667
"47",0.24525450181914,0.315194140474891,1,1
"48",0.25284856200976,0.306360809876656,1,1
"49",0.249551742691087,0.362039477191043,1,1
"50",0.244862841413949,0.274249893710023,1,1
"51",0.241116891124127,0.33136740010151,1,1
"52",0.238109029133653,0.268152074437092,1,1
"53",0.244879621887533,0.426378168202749,1,0.933333333333333
"54",0.239472067148526,0.382485859306008,1,1
"55",0.236914077376064,0.307397332258589,1,1
"56",0.239343608300135,0.319881637565055,1,1
"57",0.239552701674092,0.287520635607821,1,1
"58",0.283941929746058,0.326273147839149,1,1
"59",0.540035648088721,1.65004812696326,1,0.433333333333333
"60",0.350213704065255,0.746093735610542,1,0.833333333333333
"61",0.237641674597097,0.387691540931005,1,1
"62",0.24271124854696,0.340428638925024,1,1
"63",0.434588711109625,1.00617164112584,1,0.833333333333333
"64",0.237934348622541,0.295134996637633,1,1
"65",0.24647137688265,0.254667420298621,1,1
"66",0.242052351321299,0.419568497551179,1,1
"67",0.235824851763514,0.28268729591425,1,1
"68",0.247534693952688,0.279285264723064,1,1
"69",0.235879930437716,0.3246487003663,1,1
"70",0.237816422908485,0.260846807080147,1,1
"71",0.261642663305438,0.547891984536974,1,0.866666666666667
"72",0.346518801257255,0.403786173339528,1,1
"73",0.239859882660469,0.269909880762385,1,1
"74",0.274230149951742,0.387108234398844,1,0.933333333333333
"75",0.236787620031294,0.293302401957242,1,1
"76",0.23519248277938,0.280182777111899,1,1
"77",0.272340601039495,0.427305302769183,1,1
"78",0.240036477720271,0.279149645282563,1,1
"79",0.241484802851855,0.324643810388133,1,1
"80",0.243090871339865,0.357982020037982,1,0.966666666666667
"81",0.282915134745659,0.319231721610977,1,1
"82",0.260175856141798,0.666047267653723,1,0.8
"83",0.240772392750973,0.292745220758115,1,1
"84",0.23586014140502,0.247540443866522,1,1
"85",0.237865367869877,0.267613793213129,1,1
"86",0.254686983869363,0.266741438690446,1,1
"87",0.255614395622365,0.457330761664957,1,0.9
"88",0.243981949102457,0.269281283638495,1,1
"89",0.256229429239078,0.254584502651434,1,1
"90",0.23771428535588,0.349919146294789,1,1
"91",0.245716922039949,0.297144651411486,1,1
"92",0.236442763511573,0.25870688974871,1,1
"93",0.243165242056531,0.359358508854709,1,1
"94",0.248007649438279,0.541315617510857,1,0.9
"95",0.243219895488811,0.399363713879247,1,0.966666666666667
"96",0.252438039305764,0.48334172432437,1,0.9
"97",0.272411310091062,0.569918689475524,1,0.9
"98",0.35896790397293,0.403990077968672,1,0.966666666666667
"99",0.239756008764427,0.260102196937167,1,1
"100",0.237410474999612,0.257325145380712,1,1
