"","V1","V2","V3","V4","V5","V6","V7","V8"
"result.1",0.968271871711115,0.967941458115632,0.810372015608531,0.840143250822913,4.90380120277405,9.16987133026123,0.000176191329956055,1.63626551628113
"result.2",0.956370703213441,0.958148595704106,0.754521457333853,0.840840786686314,5.81765556335449,8.25942611694336,0.000126361846923828,1.89403319358826
"result.3",0.924629738144667,0.921325859895274,0.770526904771434,0.781463708658596,7.72162580490112,6.89984107017517,0.000119209289550781,1.23347425460815
"result.4",0.946431040929991,0.944647289974768,0.772206676566769,0.851104849490469,6.34934091567993,8.48117733001709,0.000108242034912109,1.57918500900269
"result.5",0.919379907300746,0.918030529638096,0.731384078959195,0.788306679462936,6.7125391960144,7.36830067634583,0.000124931335449219,1.7083945274353
"result.6",0.964563211000357,0.96545344425002,0.779823654254879,0.859081696732663,7.02188444137573,9.04356169700623,0.000129938125610352,1.45487904548645
"result.7",0.977319269360577,0.977182788791356,0.823909976903793,0.854212457389124,6.13454532623291,8.86134815216064,0.000144004821777344,1.57994437217712
"result.8",0.942014286791415,0.942050063957081,0.76182316279641,0.819767726775531,8.56848096847534,9.29275226593018,0.000116348266601562,2.40339493751526
"result.9",0.958523944783461,0.958861227752971,0.770621318629334,0.815561698542154,7.57017183303833,7.77413368225098,0.000116109848022461,2.92183899879456
"result.10",0.95903732654483,0.958149996311669,0.734449224225721,0.846277644262361,5.70068359375,8.55164551734924,0.000126838684082031,2.19085025787354
"result.11",0.970414007993158,0.970590686000972,0.788054263768117,0.860064479845762,7.11656451225281,9.120849609375,0.00014495849609375,1.87095093727112
"result.12",0.979961857221549,0.980225571880517,0.787060287223337,0.876168019372909,7.15709781646729,12.7566826343536,0.000126123428344727,2.49224972724915
"result.13",0.976954468347329,0.979921334869251,0.848106629791217,0.874135441139762,6.19443416595459,12.0266299247742,0.000136852264404297,2.4241931438446
"result.14",0.982005970794136,0.983459775117011,0.826317578851209,0.845522132683291,6.80542969703674,9.27328109741211,0.00012969970703125,2.14366054534912
"result.15",0.970793626576443,0.970343795727563,0.806748397056718,0.848974912422437,5.25244474411011,9.30745458602905,0.000138998031616211,1.56800413131714
"result.16",0.952930845130251,0.950710158000854,0.75585374537285,0.794609568658202,6.0998969078064,9.32398915290833,0.000163793563842773,1.70252132415771
"result.17",0.951781307575265,0.952774598775198,0.754021352736251,0.828832398342392,6.94936919212341,8.28034448623657,0.000127077102661133,1.55387115478516
"result.18",0.933760319851305,0.93464488265218,0.769935165950173,0.794007940171403,5.48234677314758,8.50071692466736,0.000139474868774414,1.64719581604004
"result.19",0.947652589505057,0.948703443119942,0.773238152222455,0.80853805056977,5.63765239715576,8.58492350578308,0.000137805938720703,1.82400393486023
"result.20",0.972575381603857,0.969383520309065,0.808453353369229,0.806877814978509,7.13294529914856,9.787029504776,0.000115633010864258,1.87419199943542
"result.21",0.968988588844333,0.968519286499708,0.794974317632079,0.844182479954009,5.64272952079773,9.78021860122681,0.000174522399902344,1.7474057674408
"result.22",0.984918880854353,0.983202494213524,0.830740389672659,0.860522217165985,5.87494587898254,11.5601108074188,0.000125885009765625,2.01127743721008
"result.23",0.962117313972788,0.962334348523569,0.804107915356631,0.831608365180067,5.61101603507996,8.60045194625854,0.000120162963867188,1.30848622322083
