"","V1","V2","V3","V4","V5","V6","V7","V8"
"result.1",0.977964699772771,0.980743655727832,0.826832183777605,0.873071952144184,22.3660032749176,66.3587214946747,0.000154972076416016,19.1340842247009
"result.2",0.978515490621426,0.981000046181121,0.844189659490549,0.889089887266227,23.4792788028717,65.7259697914124,0.000158071517944336,17.9494292736053
"result.3",0.977802228659085,0.980183009876468,0.826054412531353,0.855031510809626,22.3871457576752,66.4767961502075,0.000183820724487305,18.6627433300018
"result.4",0.980069707801897,0.980884710423214,0.840741064845643,0.853048850020762,22.9602651596069,69.6141984462738,0.000251054763793945,18.253520488739
"result.5",0.974602628452079,0.973514474016923,0.837151653251364,0.862785419679097,22.4477832317352,61.3243777751923,0.000159502029418945,15.440705537796
"result.6",0.977850321640574,0.977974221427942,0.857220900468585,0.871510934107029,22.1610779762268,65.1151309013367,0.000185489654541016,17.509428024292
"result.7",0.980898649360709,0.979522160434924,0.828712714524436,0.874946309159819,23.1660401821136,63.5063984394073,0.000180959701538086,16.8950581550598
"result.8",0.972294336855436,0.972875131515619,0.828900333204779,0.843394442370177,23.2394652366638,63.8042185306549,0.000167131423950195,16.1919357776642
"result.9",0.981894820413496,0.982330566005408,0.85085498394042,0.878194869309043,22.0182137489319,65.8506722450256,0.0001678466796875,21.508885383606
"result.10",0.973817920673177,0.974867693010514,0.831379828805871,0.875863612622107,23.3001034259796,63.8027892112732,0.000163555145263672,16.1024005413055
"result.11",0.979922338079423,0.983231385460473,0.835719347709028,0.87799524693251,20.799916267395,68.1810910701752,0.000183582305908203,19.2621414661407
"result.12",0.977294494251385,0.981791552188528,0.806781295549193,0.878865620278087,20.5641510486603,66.8194828033447,0.000159740447998047,21.7549495697021
"result.13",0.970140608634594,0.972605739750293,0.811865728435677,0.8465529618177,25.4367032051086,59.7825491428375,0.00014495849609375,15.7518038749695
"result.14",0.978823144174495,0.979414808566913,0.823968998972785,0.862682727376092,22.3809883594513,67.235983133316,0.000157594680786133,18.3945293426514
"result.15",0.9788696274151,0.981034156920565,0.851665129534456,0.871467839860555,21.8344793319702,66.7181994915009,0.000162363052368164,18.2547199726105
"result.16",0.981707397769667,0.982285521312602,0.852061513922796,0.873702214351236,22.1049184799194,66.5782084465027,0.000161409378051758,22.3390703201294
"result.17",0.979412349606568,0.981572772820116,0.835521344915157,0.861352407655734,22.3681910037994,69.4988994598389,0.000161170959472656,18.9398803710938
"result.18",0.978729000581444,0.981472735497628,0.845327781640867,0.88530421827751,23.1249151229858,73.7434341907501,0.000216960906982422,19.1928999423981
