"","CRPS Prior 1","CRPS Prior 2","Coverage Prior 1","Coverage Prior 2","CRPS Prior 1 RAND","CRPS Prior 2 RAND","Coverage Prior 1 RAND","Coverage Prior 2 RAND"
"1",0.233951337129681,0.231680604113751,1,1,0.248446714142903,0.339974288444779,1,0.966666666666667
"2",0.233055730502454,0.227649652487694,1,1,0.234047359623036,0.251460491928334,1,1
"3",0.232977817503408,0.237260801834917,1,1,3.94877845653076,3.96530518862716,0.9,0.9
"4",0.233638779695719,0.234770473182809,1,1,0.237068846643517,0.274967636912075,1,1
"5",0.235457798491386,0.228283949560037,1,1,0.245439314216147,0.288349159158658,1,1
"6",0.237077552264349,0.270649996466678,1,1,0.239746347666848,0.269311901383717,1,1
"7",0.236939802778823,0.334915545303699,1,0.833333333333333,0.245788674347183,0.446935862053058,1,0.833333333333333
"8",0.233723959913548,0.242487880632942,1,1,0.243555563607712,0.299181017129632,1,1
"9",0.233309513861891,0.2375249640274,1,1,0.247110720360671,0.280068247773097,1,1
"10",0.232138989547833,0.228013707387558,1,1,0.23590938924275,0.292965794580378,1,1
"11",0.234281597798258,0.237497568874682,1,1,0.238361304327982,0.281790125646871,1,1
"12",0.234334296242911,0.237949176669832,1,1,0.237320766961075,0.243453549395301,1,1
"13",0.232192721044625,0.231904544459955,1,1,0.234430130978938,0.238112657480669,1,1
"14",0.233572527486901,0.246088919844632,1,1,0.238742750284655,0.303734453206848,1,1
"15",0.233565045646867,0.232136567610992,1,1,0.245120406392187,0.258426951487623,1,1
"16",0.235285471973607,0.269555463109859,1,1,4.41097687626669,4.4668338886114,0.9,0.9
"17",0.243693519356961,0.281959468181581,1,1,3.76593928682427,2.85082389433117,0.866666666666667,0.933333333333333
"18",0.233234513544204,0.233797249531123,1,1,1.70448997328754,1.71959155895725,0.966666666666667,0.966666666666667
"19",0.232767118219472,0.221562668443527,1,1,0.238276064866444,0.246192574678695,1,1
"20",0.231887108536343,0.227556725377777,1,1,0.254349938193312,0.267181330572856,1,1
"21",0.234745641926494,0.243599965517821,1,1,1.31006441875626,1.32704516795004,0.966666666666667,0.966666666666667
"22",0.234178170782292,0.2313260657344,1,1,1.99777075914182,2.05871763660906,0.966666666666667,0.966666666666667
"23",0.251876298421983,0.254628904840846,1,1,0.2651454943876,0.270926865984856,1,1
"24",0.241803582679297,0.24396306361065,1,1,2.33316010039243,2.76957977477245,0.966666666666667,0.9
"25",0.233536884160169,0.231671948320224,1,1,3.24517263484357,3.29284513118548,0.933333333333333,0.933333333333333
"26",0.233609877594727,0.285748468977287,1,1,2.24047706514881,2.27740403182497,0.933333333333333,0.933333333333333
"27",0.23342828589574,0.235525237182607,1,1,1.27531883854692,1.29419385568776,0.966666666666667,0.966666666666667
"28",0.233521813943482,0.232696057465428,1,1,0.23855909510908,0.234371805392634,1,1
"29",0.235443615276728,0.235619492835842,1,1,0.261540205627322,0.325952678652062,1,0.966666666666667
"30",0.233222665240622,0.244153441826368,1,1,0.2440508831613,0.299255712055478,1,0.966666666666667
"31",0.233085030129675,0.227920213775273,1,1,0.236646287077898,0.243701931245619,1,1
"32",0.233520321589984,0.23789921188014,1,1,0.335624861646425,0.434384549715252,1,1
"33",0.2364500912155,0.241817281348526,1,1,3.93495582402393,2.90247765051629,0.866666666666667,0.866666666666667
"34",0.233410539333988,0.233309956417548,1,1,0.236902441863269,0.276355725645133,1,1
"35",0.232787980668742,0.230389555561067,1,1,0.236927864194977,0.253644374908115,1,1
"36",0.233415085450645,0.229967768723145,1,1,0.236847873748951,0.244648644062418,1,1
"37",0.23370859143185,0.232005174606338,1,1,0.933760860695846,1.0097393064784,0.966666666666667,0.966666666666667
"38",0.240450890530088,0.257566674261055,1,1,1.96179116553486,0.781416444421457,0.9,0.966666666666667
"39",0.235286357655337,0.257824026101274,1,1,0.248962316513817,0.281845048188229,1,1
"40",0.237130103025481,0.252595435711914,1,1,1.15672986363592,0.871064705925587,0.933333333333333,0.933333333333333
"41",0.233222556065995,0.230267355546874,1,1,0.23286339474301,0.240569996361983,1,1
