"","V1","V2","V3","V4","V5","V6","V7","V8"
"result.1",0.927784617164909,0.931711485441373,0.81506771641496,0.845192344635907,14.3057377338409,46.2429242134094,0.000148296356201172,17.8948125839233
"result.2",0.927292067754954,0.934044627206163,0.816325365420587,0.83561732577212,12.1339099407196,41.092661857605,0.000251054763793945,17.160721540451
"result.3",0.92648474693247,0.937112913915551,0.802990571613627,0.838751014598193,12.0602679252625,42.0139634609222,0.000134468078613281,15.7955317497253
"result.4",0.926364126535326,0.936268324826622,0.821103301771018,0.832836114026488,12.0083780288696,40.8557274341583,0.000171661376953125,14.6089291572571
"result.5",0.927619374893121,0.934875359819318,0.802553723683328,0.822952260676946,12.7638087272644,48.1627547740936,0.000183582305908203,19.6059498786926
"result.6",0.922949152387462,0.935643809844663,0.812895012174447,0.820171391023332,12.8533837795258,39.785573720932,0.000155210494995117,13.6677696704865
"result.7",0.92595483015146,0.933596414100143,0.800887440009198,0.853361257235405,13.1518158912659,41.3792617321014,0.00013279914855957,14.389937877655
"result.8",0.927251170651274,0.933275082871408,0.805470704121319,0.844611679758491,13.0220663547516,40.8889226913452,0.000217676162719727,14.4843971729279
"result.9",0.931994077971601,0.9326027030155,0.811045517234445,0.843650168695754,13.9792790412903,41.7193350791931,0.000326633453369141,15.720228433609
"result.10",0.926258263680996,0.933807964829269,0.808747545075723,0.839351662665935,15.2549657821655,44.5201313495636,0.000151395797729492,14.847594499588
"result.11",0.925800606346402,0.938777576510845,0.799006047033724,0.822420569404221,18.0294580459595,48.1146953105927,0.000196695327758789,18.8587877750397
"result.12",0.928685476345589,0.936991168649884,0.798886796023133,0.834338592776003,12.1772637367249,41.9391157627106,0.000154733657836914,15.8169512748718
"result.13",0.928965454190927,0.941988948753647,0.811614541431279,0.832764524595441,15.8289873600006,46.3643047809601,0.000243663787841797,17.7443509101868
"result.14",0.929929240721307,0.933306281610799,0.809825176282413,0.852952141854651,11.6929109096527,42.666214466095,0.000185251235961914,15.3824396133423
"result.15",0.935310016745153,0.937706159681676,0.819678931180922,0.86255413411878,16.0185539722443,48.6304657459259,0.000180244445800781,18.5572354793549
"result.16",0.931817488024257,0.936876888152078,0.825628744347613,0.839320335650224,14.2470858097076,43.4791486263275,0.000172615051269531,14.9899837970734
"result.17",0.926127846509532,0.929802949478502,0.816726556984144,0.824774906425079,13.2441446781158,40.8666076660156,0.000155210494995117,17.0654575824738
"result.18",0.927662396253796,0.936879672522748,0.806898989106302,0.841464232078362,13.6375048160553,42.2109432220459,0.000171422958374023,16.3688905239105
"result.19",0.930967802719373,0.934573609233244,0.806134812909279,0.840098994185626,12.2459852695465,41.3745176792145,0.000141143798828125,13.9564688205719
"result.20",0.931293698482164,0.939958130667719,0.820403742079747,0.82179213008981,12.7147302627563,40.7438976764679,0.000177860260009766,14.5637428760529
