"","V1","V2","V3","V4","V5","V6","V7","V8"
"result.1",0.919091982846372,0.919788163922369,0.760557211350345,0.791294835455042,4.94142556190491,3.84378337860107,0.000110149383544922,1.53679156303406
"result.2",0.929552292835101,0.924478384555949,0.758848821415916,0.812244281422753,3.88026070594788,4.44370007514954,0.000142812728881836,0.897050380706787
"result.3",0.929446176682613,0.924465971267017,0.759040686841791,0.795728179972303,6.0204381942749,4.30027890205383,0.000103473663330078,0.91606616973877
"result.4",0.924506177584714,0.926048009188344,0.747545371824499,0.802393579487806,4.41645550727844,3.28477191925049,0.000133752822875977,0.711067199707031
"result.5",0.916974696910623,0.926648511322752,0.741126197091043,0.808951491936134,4.07141852378845,3.08794260025024,0.000105381011962891,0.664646148681641
"result.6",0.935947289132868,0.928276412702711,0.735202366803866,0.801815724881431,5.74298906326294,5.05790090560913,0.000106096267700195,0.986013412475586
"result.7",0.900827703980745,0.908839993445956,0.75465703153068,0.825279079168187,4.5253369808197,3.02092623710632,0.00015568733215332,0.682909965515137
"result.8",0.918677100144845,0.924829968243211,0.747915826965713,0.836443394110776,4.04188323020935,3.32186007499695,0.000124216079711914,0.615050792694092
"result.9",0.920187930576509,0.900367892336223,0.750151241212636,0.793795893183235,4.36006760597229,3.03971004486084,0.000131130218505859,0.711992979049683
"result.10",0.9167198336875,0.9042910891756,0.762477469980757,0.763437933845992,4.60913825035095,3.00795936584473,0.000119924545288086,0.647159099578857
"result.11",0.922235032657418,0.924867393212142,0.726773349912558,0.794433656510505,4.20300388336182,3.48479914665222,0.000133275985717773,0.617703199386597
"result.12",0.924988856349262,0.925809439375672,0.747105448724518,0.797922120680149,4.99864888191223,3.68726420402527,0.0001220703125,0.869925498962402
"result.13",0.907676803493662,0.912593647988621,0.713802542013888,0.791606956005106,4.47721886634827,3.25612831115723,0.000126361846923828,0.943623781204224
"result.14",0.907385884647223,0.899658837326713,0.746604655593342,0.779335238766184,5.8241879940033,2.86475491523743,0.000135660171508789,0.915418148040771
"result.15",0.89613248561144,0.898334408787139,0.752974430253338,0.802579241225633,4.29947543144226,3.16290616989136,0.000133991241455078,0.660519123077393
"result.16",0.922697181302964,0.920767412250408,0.725631531493809,0.804217759597202,4.09695649147034,3.52819204330444,0.000131130218505859,1.34526181221008
"result.17",0.91218761852298,0.91464179788072,0.705228806870539,0.818425338599553,4.33223104476929,3.20595121383667,0.000111579895019531,0.707669734954834
"result.18",0.914366092756888,0.909703550269297,0.749336860273269,0.767282571969818,4.45282626152039,3.40307211875916,0.000117778778076172,0.647426843643188
"result.19",0.919091792843205,0.910580127106474,0.750434499441691,0.831809477308208,4.29246950149536,3.65278267860413,0.000132083892822266,1.25344491004944
"result.20",0.923790824281857,0.92032250311004,0.774881570757996,0.821002576433543,4.63537383079529,4.13809037208557,0.00014805793762207,0.77430248260498
"result.21",0.912806753200242,0.906572818811978,0.740003704954419,0.783193054753541,7.03966236114502,3.88818788528442,9.918212890625e-05,0.661134004592896
"result.22",0.923246093220382,0.923246521555036,0.752849456745346,0.764479522338458,4.21472859382629,3.30997276306152,0.000127077102661133,0.691240072250366
"result.23",0.923355427677082,0.921253124040899,0.761381957551908,0.836879680612423,5.31301546096802,3.73341989517212,8.98838043212891e-05,1.39468240737915
"result.24",0.928696469690663,0.930416473386332,0.742111006052446,0.810651716284433,4.66102647781372,3.66618824005127,0.0001068115234375,0.843096017837524
"result.25",0.926298725855901,0.91480920761277,0.751020244577843,0.800284946800289,5.78347754478455,3.53883147239685,9.60826873779297e-05,0.983198881149292
"result.26",0.927444647141885,0.919287586059061,0.749279319685969,0.775669751388153,4.99587607383728,3.42022919654846,0.000128269195556641,0.825300693511963
"result.27",0.929639661751285,0.922428723371468,0.736995388783262,0.767679751326928,4.88279604911804,3.16460824012756,0.000150442123413086,0.64976978302002
