"","CRPS Prior 1","CRPS Prior 2","Coverage Prior 1","Coverage Prior 2","CRPS Prior 1 RAND","CRPS Prior 2 RAND","Coverage Prior 1 RAND","Coverage Prior 2 RAND"
"1",0.237989522036007,0.290638715099316,1,1,3.8596720190738,3.9758902701682,0.933333333333333,0.933333333333333
"2",0.239078690052262,0.266625894232017,1,1,4.31281080495305,6.07223712719146,0.9,0.766666666666667
"3",0.238399896989523,0.248369663545206,1,1,0.315068537772612,0.596139477595305,1,0.9
"4",0.236591892675237,0.278674297298595,1,1,1.25320101968773,1.51557149776166,0.966666666666667,0.933333333333333
"5",0.23908415145988,0.316700648898775,1,1,3.07254843943283,3.29041861982706,0.933333333333333,0.933333333333333
"6",0.237431966228141,0.284398458766368,1,1,0.286198051102586,0.648873888856032,1,0.9
"7",0.346181407073732,0.606627555591112,1,0.866666666666667,3.32248112781298,2.60482778706678,0.866666666666667,0.833333333333333
"8",0.260926218042834,0.426984220446484,1,0.933333333333333,0.384281869737653,1.09944949753873,1,0.7
"9",0.247369009943839,0.313092631690634,1,1,5.28398308613025,5.52614439825571,0.866666666666667,0.8
"10",0.236968386988728,0.280932058799188,1,1,0.299252736597412,2.03200619808714,1,0.933333333333333
"11",0.240109670699715,0.344254866117255,1,1,0.269746089251199,0.924069302093426,1,0.8
"12",0.240127547555948,0.299326763379172,1,1,0.251874315732557,0.369978869613693,1,1
"13",0.257043646847291,0.358240677726955,1,1,6.54787119750187,6.63922876780251,0.833333333333333,0.833333333333333
"14",0.238058290452836,0.361034945130697,1,1,1.34822436203312,4.91475555910782,0.966666666666667,0.833333333333333
"15",0.265700225739014,0.499286707296745,1,0.933333333333333,2.97018922093769,5.58820838357345,0.966666666666667,0.5
"16",0.241152117172464,0.257388362085008,1,1,0.30976926958643,0.465209674089874,1,1
"17",0.238422224184721,0.345933343702451,1,1,1.31320595179759,1.59881649835517,0.966666666666667,0.9
"18",0.24216858996281,0.27243489459667,1,1,2.79916903538837,3.00874499204676,0.866666666666667,0.866666666666667
"19",0.250590365087573,0.48777914712572,1,0.933333333333333,1.54884915246679,1.67350109754409,0.966666666666667,0.933333333333333
"20",0.236811242772604,0.271384991720598,1,1,3.17141527672676,3.68168663417705,0.866666666666667,0.8
"21",0.244135131276783,0.279380349758055,1,1,0.472704038567007,0.757252804708421,1,0.966666666666667
"22",0.240184129750799,0.245349487958896,1,1,0.244169019501587,1.0232242536053,1,0.866666666666667
"23",0.237453621152063,0.253632176136466,1,1,1.74456709879427,1.97653012682113,0.966666666666667,0.966666666666667
"24",0.237981468191738,0.304610606132241,1,1,0.668582754737768,1.73106187265158,1,0.933333333333333
"25",0.237271446364541,0.498954313125485,1,0.866666666666667,3.04058005641968,3.18096050080563,0.933333333333333,0.933333333333333
"26",0.24175245102082,0.333625187354341,1,1,1.32256559848448,1.87010321811468,0.966666666666667,0.733333333333333
"27",0.236666596216974,0.318975085232874,1,1,1.90164148904652,2.27248828109335,0.966666666666667,0.9
"28",0.240405460550165,0.440301257066322,1,0.966666666666667,2.60304142494872,3.13085747173739,0.966666666666667,0.8
"29",0.237616110933094,0.284383254514707,1,1,1.44518516975964,1.77769908774663,0.933333333333333,0.933333333333333
"30",0.242614717166318,0.260951232423191,1,1,0.401935528668477,0.485292373014384,1,1
"31",0.248608491468875,0.280946399038576,1,1,1.86041652931368,2.1003216477803,0.966666666666667,0.966666666666667
"32",0.242281209885024,0.311170420047365,1,1,0.264402647249386,1.15644147273883,1,0.866666666666667
"33",0.236392331003855,0.300131269463374,1,1,0.26538819120277,0.817293863144047,1,0.8
"34",0.238978009289731,0.304927449473136,1,1,1.53844813430172,1.70883071350747,0.966666666666667,0.966666666666667
"35",0.238099914919491,0.242480282925889,1,1,0.944102179106892,1.10723483848831,0.966666666666667,0.966666666666667
"36",0.237545471401766,0.33016127575927,1,1,0.260441366926604,1.02116708214399,1,0.7
"37",0.245247934480577,0.255562664225597,1,1,1.65627938489176,1.74761020026334,0.966666666666667,0.966666666666667
"38",0.251249381358386,0.309004673691066,1,1,1.51248375943085,1.78456741395456,0.966666666666667,0.966666666666667
"39",0.25651436133534,0.420079075267604,1,0.933333333333333,1.61436997535957,1.89364935361704,0.966666666666667,0.9
"40",0.244310581993049,0.264973701447143,1,1,3.07952577653055,3.17160443960018,0.933333333333333,0.933333333333333
"41",0.253905103486226,0.389110110318736,1,0.9,1.17784904273188,3.45961463875976,0.966666666666667,0.433333333333333
"42",0.242080783439033,0.264404342969007,1,1,1.73969669988079,2.26562589031788,0.966666666666667,0.866666666666667
"43",0.235658053013817,0.261474900618083,1,1,0.310384491579153,2.12684917535662,1,0.933333333333333
"44",0.238301410245917,0.368513000760793,1,0.966666666666667,1.84997636485831,2.0442701957825,0.966666666666667,0.933333333333333
"45",0.25114855505344,0.290133355034271,1,1,1.59480533441854,1.78226343409389,0.966666666666667,0.9
"46",0.235236601562068,0.302099302869801,1,1,0.261362617747439,1.41094232922514,1,0.766666666666667
"47",0.254370295999775,0.35575763613178,1,1,4.49470392633004,5.20682753888059,0.9,0.666666666666667
"48",0.239632845084496,0.301300810561945,1,1,4.27820863998144,4.62414846927576,0.9,0.8
"49",0.239276043309633,0.317013974082399,1,1,0.819849337935227,0.927383813794612,1,0.933333333333333
"50",0.305675854901803,0.519972953122924,1,0.9,2.49744801463783,3.1031938913114,0.933333333333333,0.833333333333333
"51",0.236879826668163,0.284898425598876,1,1,0.250630683050884,1.21146075511044,1,0.766666666666667
"52",0.239057848972368,0.253032089552581,1,1,1.11543324877011,1.89011719439273,0.966666666666667,0.733333333333333
"53",0.255313340042935,0.297720363058997,1,1,3.33391408809881,3.45363084093302,0.933333333333333,0.933333333333333
"54",0.244661337400127,0.301196521869567,1,1,1.80893172645386,2.00476277759793,0.966666666666667,0.9
"55",0.238406661268353,0.33035931491786,1,1,2.78243903702133,3.06289648971569,0.933333333333333,0.866666666666667
"56",0.238104128137116,0.260659092961686,1,1,1.41274546866318,3.04780059079711,0.9,0.866666666666667
"57",0.265379621871012,0.335067544359817,1,1,1.65709692289125,2.00962586839708,0.9,0.766666666666667
"58",0.237715809294342,0.28416472687375,1,1,1.82026906303091,3.99954777698028,0.966666666666667,0.666666666666667
"59",0.242228464237445,0.356569747326603,1,1,1.98505399346619,3.02049819356991,0.966666666666667,0.666666666666667
"60",0.239538170107603,0.368248753818939,1,1,4.22625211996896,4.31793711264684,0.9,0.866666666666667
"61",0.234893662587573,0.294208495484532,1,1,1.46870544529774,1.51262354528499,0.966666666666667,0.966666666666667
"62",0.24353480647213,0.252631305434365,1,1,0.288817811380649,0.353907332204019,1,1
"63",0.260401018984666,0.28123573110197,1,1,1.32107803462503,1.99394042580119,0.966666666666667,0.633333333333333
"64",0.254840327454348,0.522640533109415,1,0.966666666666667,0.400878860364041,1.00715797419779,1,0.8
"65",0.236638159985028,0.428926754340429,1,0.966666666666667,0.935995576422665,1.54490913108932,0.966666666666667,0.8
"66",0.257452012756365,0.308725100626663,1,1,0.309022372073834,0.583879199105191,1,0.933333333333333
"67",0.239452998265252,0.314685266528417,1,1,0.627566847587333,1.24979727644577,1,0.9
"68",0.236376559158047,0.265354363521487,1,1,2.54339804261603,2.63345936064535,0.933333333333333,0.933333333333333
"69",0.24099536244257,0.273906857811709,1,1,3.51945218888235,2.38603556522062,0.9,0.966666666666667
"70",0.244310030769502,0.327690553836854,1,1,3.55428463268583,3.70052944040886,0.933333333333333,0.933333333333333
"71",0.335487401340476,1.17532769914104,1,0.833333333333333,10.7961408223873,10.8818756920724,0.733333333333333,0.7
"72",0.250596008800261,0.305739576332951,1,1,0.417746663245238,0.519974336273108,1,1
"73",0.235852687482917,0.28189332983966,1,1,2.02487283998637,2.33084971551451,0.933333333333333,0.866666666666667
"74",0.255625529390142,0.261252030552892,1,1,4.41385040822808,4.60586235403461,0.833333333333333,0.833333333333333
"75",0.244463610388206,0.342388292124888,1,0.966666666666667,6.25074241599434,6.65402037931179,0.866666666666667,0.766666666666667
"76",0.240412560236355,0.247334263027,1,1,0.321835805042057,0.606888449896914,1,1
"77",0.466966807894225,1.12951713805212,1,0.8,4.97249051461526,6.74059850207783,0.8,0.766666666666667
"78",0.255992476254749,0.306953093367309,1,1,5.71167521316183,5.95813111157228,0.833333333333333,0.733333333333333
"79",0.237812045359132,0.338071078962948,1,1,1.48692179007057,2.07076162269183,0.966666666666667,0.7
"80",0.23853581121517,0.253989638335768,1,1,2.05446637986886,2.9520945240205,0.966666666666667,0.8
"81",0.240124617102879,0.255086439925059,1,1,2.03905093706016,2.23052067911793,0.966666666666667,0.9
"82",0.247007532822392,0.401777795434852,1,0.966666666666667,2.79551532740224,4.27001200153754,0.866666666666667,0.7
"83",0.235953369239944,0.28470628650949,1,1,1.22740894272607,1.64777450119481,0.966666666666667,0.866666666666667
"84",0.248586437700431,0.249482866867936,1,1,2.13342614601884,3.12800055404273,0.966666666666667,0.9
"85",0.258666933716093,0.307445150523409,1,1,1.98800242675369,2.28866399806083,0.966666666666667,0.9
"86",0.24163568318361,0.254080314219134,1,1,4.99863423690808,5.07647103690136,0.9,0.9
"87",0.244893774865328,0.274699840969696,1,1,1.64326961210848,1.62752756067669,0.966666666666667,0.966666666666667
"88",0.238376894467252,0.250396011916101,1,1,0.782502202483982,0.947204231633189,1,0.933333333333333
"89",0.242610445206842,0.26198128718835,1,1,0.388524601987576,2.01328921424037,1,0.933333333333333
"90",0.255502419561678,1.14583323345374,1,0.7,0.287430691002482,0.968085827131767,1,0.9
"91",0.234637070537588,0.250334271546464,1,1,0.244926589084809,0.378521519040887,1,1
"92",0.237946348861769,0.258502384812512,1,1,0.440704007116621,0.978932428201162,1,0.9
"93",0.254867286201285,0.512580692638017,1,0.966666666666667,2.29356139526614,1.55549833276441,0.933333333333333,0.633333333333333
"94",0.268101125169015,0.392391139404334,1,0.933333333333333,0.329453451770358,0.54933513835156,1,0.933333333333333
"95",0.236661385854559,0.283831404373937,1,1,1.42872945024121,1.55418577505091,0.966666666666667,0.966666666666667
"96",0.236824002838489,0.363309742046493,1,1,1.28644990623166,1.45450762667729,0.966666666666667,0.966666666666667
"97",0.234666286619088,0.276571675757346,1,1,2.27664734438127,2.81264000769986,0.933333333333333,0.833333333333333
"98",0.241263617311658,0.346810252439786,1,1,1.67271269512212,1.9733604066221,0.966666666666667,0.9
"99",0.241392324249904,0.384900820953282,1,1,1.26718094703366,0.490904395447801,0.966666666666667,1
"100",0.238386387051164,0.280629180509137,1,1,2.99820796782836,3.1460067949496,0.933333333333333,0.9
