"","V1","V2","V3","V4","V5","V6","V7","V8"
"result.1",0.822098533630739,0.84214355937729,0.55061755806315,0.603426622355383,11.4030537605286,42.4059808254242,0.000200748443603516,15.7441449165344
"result.2",0.845561388107297,0.857041638536018,0.557162890241051,0.599594667742255,16.0935347080231,41.8661687374115,0.000155925750732422,14.483053445816
"result.3",0.820028666889391,0.83249080628174,0.532545908246216,0.629390235445781,13.0501482486725,36.9246306419373,0.00014495849609375,14.3851144313812
"result.4",0.81029784943555,0.850998803282499,0.520582443400667,0.598124149235867,12.3085062503815,42.8761234283447,0.000198841094970703,17.6970808506012
"result.5",0.820190057675651,0.840305463627309,0.589111013617844,0.595707544648743,11.2479639053345,42.88294506073,0.000221729278564453,15.8324799537659
"result.6",0.821461877554047,0.851939707731255,0.548145972506815,0.580456628675623,15.1040229797363,41.7918524742126,0.000159263610839844,14.4771740436554
"result.7",0.819490535017804,0.839791760169779,0.551279383577585,0.594385851966394,12.5695807933807,44.8663203716278,0.000150203704833984,16.7827780246735
"result.8",0.82087387100295,0.839322255694065,0.542120408186089,0.621283406870977,10.2912237644196,39.1111989021301,0.00034785270690918,16.285413980484
"result.9",0.837884079567031,0.833597382326683,0.553771227953279,0.554441396938771,12.3323879241943,37.2040898799896,0.000139474868774414,14.2419648170471
"result.10",0.819188100665355,0.828604713650376,0.571785534438749,0.559621991955836,11.6437361240387,41.2133152484894,0.000165700912475586,15.067880153656
"result.11",0.825089276884685,0.835092555375518,0.528708862318675,0.589402973419361,17.7809317111969,42.2235493659973,0.000155925750732422,19.197265625
"result.12",0.826704431171624,0.851581845908997,0.577719122463488,0.57937325164296,12.0511472225189,41.1019423007965,0.000178337097167969,16.830646276474
"result.13",0.813277866713696,0.844086770529783,0.577369949604318,0.630305534987018,12.4722502231598,46.1603887081146,0.00019073486328125,16.8249733448029
"result.14",0.817360138345197,0.836406622094521,0.515971485068112,0.600546568723095,11.8102855682373,41.7693719863892,0.000178337097167969,16.8028829097748
"result.15",0.807492006179786,0.855181289065132,0.559913935972293,0.626779530629981,15.4896252155304,47.0673081874847,0.000230550765991211,18.3789327144623
"result.16",0.82022536129358,0.827521109965501,0.570620039182785,0.615242355435398,11.6953127384186,42.7229111194611,0.000187873840332031,15.6965978145599
"result.17",0.850751087789023,0.861510872325492,0.53183478334595,0.614126533556995,12.154351234436,41.6466484069824,0.000146150588989258,16.2970683574677
"result.18",0.841473422226533,0.845317748337412,0.556993550594061,0.602430387704769,11.771901845932,44.8110048770905,0.000160455703735352,16.451735496521
"result.19",0.83148176370814,0.818362477959195,0.544605657154247,0.607098731842507,12.0427966117859,42.4854888916016,0.000177145004272461,15.598281621933
"result.20",0.819454879899107,0.847813698572358,0.567832775180138,0.577520285627331,12.698165178299,41.7808759212494,0.000150203704833984,17.2446167469025
"result.21",0.828354531221387,0.83619220225051,0.576094808902396,0.569608877734147,12.2916164398193,41.4255990982056,0.00019073486328125,16.7194993495941
"result.22",0.822610026274499,0.844575231874393,0.564545692507943,0.630290910251954,13.6393928527832,42.5940563678741,0.000186443328857422,14.1432001590729
"result.23",0.818093455834869,0.83054018008419,0.524413785450042,0.619812930331397,13.4204499721527,44.3201961517334,0.000154972076416016,19.2043960094452
"result.24",0.813253115908333,0.837418001517169,0.53468133201699,0.600462033004305,12.6282396316528,40.0960159301758,0.000145673751831055,15.1560955047607
"result.25",0.823142044556751,0.833095163350706,0.590501151514213,0.586138252530968,12.4265460968018,41.9362659454346,0.00018000602722168,14.1951222419739
"result.26",0.829585924157839,0.837132639911179,0.512505076082255,0.596885308679052,16.855376958847,42.1042282581329,0.000141143798828125,15.6208035945892
"result.27",0.815632371965275,0.838748302590135,0.53460441769626,0.605070428816306,11.2353298664093,41.6320223808289,0.000167369842529297,14.4502668380737
"result.28",0.856120676882593,0.845502232830386,0.557538796673678,0.586476834961376,17.4973487854004,42.1039667129517,0.000140905380249023,15.345552444458
"result.29",0.820115584955715,0.839151191755681,0.50717738345225,0.60783369483326,13.7479138374329,45.138010263443,0.000166654586791992,17.2019398212433
"result.30",0.831383596376332,0.855109988627779,0.562700620527519,0.628568237159072,12.2341401576996,44.6504244804382,0.000198125839233398,16.0754404067993
"result.31",0.815708388630761,0.851953504528955,0.529565291645067,0.61182147570155,13.0738384723663,37.9875326156616,0.00241374969482422,16.6420447826385
"result.32",0.826696274779142,0.835175890479345,0.510461777647638,0.576676927977123,11.5834107398987,34.654173374176,0.000175237655639648,15.1834933757782
"result.33",0.835248718146051,0.84992391507525,0.543734695359632,0.630265978731486,13.9095635414124,41.0648972988129,0.00017094612121582,13.3080334663391
"result.34",0.836374822663934,0.868755317781562,0.557859314105893,0.556101097076664,11.0084388256073,36.3891260623932,0.00018763542175293,15.3194472789764
"result.35",0.822718344988661,0.838868700621354,0.580202500369811,0.618095048488761,12.3610978126526,39.1359267234802,0.00019383430480957,14.7073237895966
"result.36",0.834222726554463,0.839159415482123,0.563632293166535,0.59064868879052,12.4607417583466,40.4542145729065,0.000270605087280273,13.8880586624146
"result.37",0.834875790633607,0.828307113696634,0.538625409735378,0.617651349363306,10.9817452430725,36.3772511482239,0.000197410583496094,14.7153046131134
"result.38",0.82078402522018,0.848776170127657,0.543077327998186,0.548933016700893,12.6662042140961,36.9108152389526,0.00015711784362793,14.8481981754303
"result.39",0.828087015156422,0.838802052068124,0.555942644412351,0.594358367653464,11.7154250144958,37.8327565193176,0.000195026397705078,15.5789082050323
"result.40",0.828575760989336,0.859361411721679,0.551527227607345,0.565753195372975,13.0098435878754,38.587824344635,0.000154256820678711,14.2131600379944
"result.41",0.837568560886188,0.844877482875177,0.578303248198855,0.556459554886472,12.1146547794342,37.3537023067474,0.000147104263305664,14.6996564865112
"result.42",0.83229424892203,0.821394803017698,0.562100002357708,0.616337888227667,12.4890251159668,38.7961523532867,0.00018763542175293,15.9501931667328
"result.43",0.830744636728596,0.847846176704369,0.552942155020887,0.605580241043347,11.2088778018951,35.3308897018433,0.000161886215209961,14.9030396938324
"result.44",0.83951776997475,0.825400226890385,0.538844297730089,0.659126697903231,11.2521736621857,36.0852391719818,0.000153064727783203,14.2362680435181
"result.45",0.831340091445593,0.845887708976184,0.531897615559646,0.601677018621844,13.1241843700409,36.6899704933167,0.000155210494995117,16.196040391922
"result.46",0.844675622383674,0.837652375239237,0.531138791223701,0.590581951068656,12.3034348487854,37.0985252857208,0.000169277191162109,14.4056167602539
"result.47",0.843706471612254,0.846469958834657,0.558604244104783,0.604626281222219,11.1485109329224,36.5174605846405,0.000210285186767578,15.0493042469025
"result.48",0.823827317271128,0.853242806767951,0.552268133873858,0.632502697722264,12.6438179016113,36.3371379375458,0.000230789184570312,16.8054559230804
"result.49",0.828839985649765,0.82208549964835,0.535567542162378,0.604739167060416,12.9692516326904,39.1273100376129,0.000165462493896484,15.8882236480713
"result.50",0.826157868035914,0.843410888998227,0.557673006293252,0.632921244573139,12.7994701862335,38.2142961025238,0.000189304351806641,15.9450681209564
"result.51",0.827797251112532,0.840458351285696,0.546440201015583,0.619711271340669,10.9777109622955,34.224020242691,0.000217437744140625,14.3732221126556
"result.52",0.816054216887184,0.833468801245176,0.536664467661452,0.588784267890143,13.5541951656342,38.51833319664,0.000151872634887695,13.639955997467
"result.53",0.810219556254368,0.841005248436924,0.524311943455448,0.582468101588269,10.9746813774109,35.1210653781891,0.000535488128662109,13.0542209148407
"result.54",0.816841906861417,0.830472741771017,0.583859583665844,0.60825885324293,10.9226562976837,35.6363210678101,0.000216960906982422,14.5867211818695
"result.55",0.835966381484315,0.856242606235856,0.522793439499351,0.631443630825928,12.8312678337097,38.0649449825287,0.000147581100463867,15.1727201938629
"result.56",0.842036675854707,0.840309437013929,0.543005811413871,0.613354297222285,11.7716879844666,36.7497758865356,0.000142812728881836,14.6307744979858
