"","V1","V2","V3","V4","V5","V6","V7","V8"
"result.1",0.949141721900043,0.959456019591046,0.770601962349482,0.832149088299571,6.61594152450562,26.6980502605438,0.000213623046875,6.39326000213623
"result.2",0.946947027023028,0.955651006449372,0.755109828226393,0.842354937587845,4.99641299247742,25.5534274578094,0.000175714492797852,5.73022031784058
"result.3",0.951687730943219,0.961772208707296,0.726457893058748,0.781183704846484,5.64555907249451,25.6659336090088,0.000172138214111328,7.83887362480164
"result.4",0.950756078961633,0.953952784726663,0.751450784326039,0.790824184891325,8.40718269348145,24.4243214130402,0.000184774398803711,7.75741577148438
"result.5",0.9612153759782,0.955039410493687,0.743006313488597,0.764055335427754,5.43582344055176,25.459844827652,0.00017857551574707,5.58522033691406
"result.6",0.957541779071531,0.966564890145695,0.7490865545198,0.792490551816104,5.80972218513489,26.8759415149689,0.000131368637084961,8.91309571266174
"result.7",0.956559004812775,0.961274173155159,0.746602765939717,0.773601486738838,5.77230501174927,25.1033868789673,0.000151157379150391,6.52978539466858
"result.8",0.953521715751395,0.957007050901095,0.735590522300149,0.783502208527428,6.53934025764465,22.9928934574127,0.000135898590087891,5.06856036186218
"result.9",0.939663864743235,0.944593873258853,0.76046787157725,0.781328441020491,6.33769750595093,23.1704738140106,0.000154256820678711,5.57857084274292
"result.10",0.952323166529222,0.958867585308713,0.760996821326541,0.807758406439907,6.8240180015564,25.4147918224335,0.000174045562744141,6.27815937995911
"result.11",0.942231923766596,0.955001679620541,0.717922275423239,0.81860156570231,7.85524821281433,24.576952457428,0.000173807144165039,5.68812108039856
"result.12",0.961259949497543,0.959247943119544,0.779653111195426,0.83494837598895,6.45200991630554,29.761634349823,0.000159025192260742,6.30893588066101
"result.13",0.93282759812388,0.943411066732628,0.697791989139267,0.813679265744395,5.04843711853027,22.5254964828491,0.000142335891723633,5.07447862625122
"result.14",0.948634187106668,0.958982388482578,0.745289046445997,0.821438991039687,7.97379517555237,26.6504783630371,0.00017857551574707,7.17352056503296
"result.15",0.955069851867042,0.956734682391164,0.734131653047207,0.824964350379027,6.07082343101501,26.7954444885254,0.000194311141967773,6.97250938415527
"result.16",0.953904819080629,0.96082023180604,0.73088449142158,0.84297005660326,5.80859756469727,26.4990956783295,0.000160694122314453,8.59070920944214
"result.17",0.927445781634304,0.945999140107962,0.74107721362869,0.752890677594261,6.71225786209106,25.574609041214,0.00016474723815918,6.48264002799988
"result.18",0.952000219740081,0.960374643127421,0.760763753856383,0.792459442962036,5.02023148536682,26.4357104301453,0.00017237663269043,8.19564819335938
"result.19",0.951717983994321,0.961188402081624,0.75571245520511,0.789927104460941,5.78105473518372,23.9204928874969,0.000157356262207031,6.84496402740479
"result.20",0.954670072871557,0.953911263214014,0.72307852592819,0.786651105672084,8.53804755210876,23.1849210262299,0.000154018402099609,5.22766637802124
"result.21",0.937480227613061,0.944755379869689,0.707901319959601,0.802308911287441,8.50918650627136,25.0624487400055,0.000185012817382812,5.90234637260437
"result.22",0.954524637089498,0.959740312856316,0.750181483485991,0.784023531671184,5.7666232585907,24.7791318893433,0.00014948844909668,5.68773198127747
"result.23",0.95928410181959,0.96297866115575,0.75756915304261,0.803619808163249,7.3527626991272,27.6824624538422,0.00018763542175293,8.4245593547821
"result.24",0.960537398374229,0.96583133574312,0.689735253227165,0.818004253078303,6.66675353050232,26.8653774261475,0.000169754028320312,6.15715742111206
"result.25",0.942443158303116,0.946787767559167,0.697985755951312,0.765890574681745,5.00272154808044,24.1780562400818,0.000170230865478516,6.34065079689026
"result.26",0.956761483114576,0.961039474806828,0.767607042818079,0.818105532786449,5.97538566589355,25.9864921569824,0.000164508819580078,5.75662398338318
"result.27",0.946248623754299,0.955343739795394,0.757140800653881,0.796941050458306,4.91448569297791,25.5186443328857,0.000152826309204102,7.25208163261414
"result.28",0.955120446478486,0.963095236653992,0.749629647117253,0.796323181060848,4.78174495697021,25.8480641841888,0.000161647796630859,5.93780851364136
"result.29",0.935342853077308,0.938308974862346,0.766103554732647,0.770011223714025,6.4225902557373,22.6859815120697,0.000164270401000977,5.15833926200867
