"","SA_bayesD","fedorov_bayesD","rand_bayesD","coord_bayesD","SA_CPU","fedorov_CPU","rand_CPU","coord_CPU"
"1",0.644010021944775,0.638806874366574,0.429226299039583,0.455828271223259,4.21439218521118,2.73498749732971,0.00331568717956543,1.71181178092957
"2",0.61355245755517,0.600435629737366,0.410736857653587,0.367718362916029,4.09478092193604,1.92591428756714,0.000113010406494141,1.16376376152039
"3",0.644604882780546,0.635171273702453,0.437551069484709,0.446956571124884,4.11286973953247,2.20253300666809,0.000144004821777344,1.33402299880981
"4",0.594111199552572,0.586763528133054,0.368894779936821,0.414929344465715,4.12577199935913,1.94781041145325,0.000120639801025391,1.20887565612793
"5",0.640012314543545,0.624272091091975,0.40507059302571,0.413431901623711,4.07088470458984,2.72140407562256,0.000151872634887695,1.60245084762573
"6",0.641925914886716,0.645825830819917,0.454454475920944,0.498175724315504,4.13979887962341,2.01557564735413,8.91685485839844e-05,1.28158068656921
"7",0.651882910481101,0.639212924560356,0.426404858518887,0.452488356264836,4.09374856948853,3.12319540977478,8.98838043212891e-05,2.03555059432983
"8",0.618468008778891,0.619003926178313,0.410218677013963,0.451492259479029,4.15808296203613,4.02915406227112,0.000108003616333008,3.41590356826782
"9",0.653183704949666,0.640348426032243,0.450964623041992,0.496643487874175,4.12742304801941,3.55877089500427,9.32216644287109e-05,2.11760449409485
"10",0.627714823324055,0.645649167527703,0.465961585137702,0.459303773234842,4.13823437690735,2.49393534660339,0.000102996826171875,1.57226634025574
"11",0.62487534640524,0.621433476312222,0.433381701258396,0.442962197883289,4.19751524925232,3.55267596244812,0.000121116638183594,2.21326112747192
"12",0.663233988302414,0.654044337892935,0.43422230076562,0.466612502744472,4.102454662323,3.67332887649536,0.000113487243652344,2.46407198905945
"13",0.644832565755577,0.636252533693084,0.431109441970412,0.444880952582345,4.11732745170593,2.66848278045654,0.000121355056762695,1.79685258865356
"14",0.645224507321405,0.640472514651122,0.44747660140016,0.452212731464195,4.14755654335022,2.56435441970825,0.000138998031616211,1.64990377426147
"15",0.616971452662806,0.613682979177944,0.409328231012608,0.455171362976425,4.08495473861694,2.00341415405273,0.000110387802124023,1.21114182472229
"16",0.644536131793447,0.64084961317826,0.457977622091736,0.470725609989685,4.05213570594788,3.94241189956665,0.000115633010864258,2.73263883590698
"17",0.637591188605273,0.631234392360162,0.433906800134627,0.466877568470741,4.038245677948,2.86632513999939,0.000115156173706055,1.71611666679382
"18",0.649228538885429,0.635108398997107,0.421139215133019,0.444491442145098,4.09559369087219,2.47731995582581,0.000107288360595703,1.59087491035461
"19",0.620135367855076,0.615779300108133,0.445613888817987,0.41923510230804,4.07631015777588,2.12298440933228,0.000123262405395508,1.330317735672
"20",0.657193725042528,0.640732596165633,0.458649282985964,0.483704674024654,4.13209891319275,2.72111487388611,9.03606414794922e-05,1.706134557724
"21",0.633642678855874,0.621706158492144,0.410445925338025,0.487472877471355,4.13287949562073,2.19832944869995,0.00011897087097168,1.308349609375
"22",0.64753376797001,0.638073606583518,0.449652403650167,0.482497373890782,4.15641403198242,3.19636487960815,0.000150203704833984,1.90023016929626
"23",0.649132712163215,0.645511068886205,0.427804365946731,0.472817849951918,4.14535689353943,1.73504543304443,9.29832458496094e-05,1.12777519226074
"24",0.646709440814674,0.641674015856179,0.423677577639576,0.486160108757285,4.09025406837463,2.48981976509094,8.96453857421875e-05,1.61476397514343
"25",0.638540017658627,0.633300070265171,0.414401993715951,0.434815927007052,4.08976149559021,2.02447271347046,0.000105381011962891,1.28702449798584
"26",0.660339524963176,0.64942625273861,0.419211579208667,0.452880035540341,4.1379086971283,3.6650402545929,0.000105142593383789,2.25764060020447
"27",0.659626908479392,0.656868642551447,0.421297357757435,0.483837377181564,4.14839196205139,2.27104830741882,0.000145435333251953,1.4583044052124
"28",0.636874463674226,0.628232457081039,0.413001437893639,0.407721654654813,4.1423168182373,2.50184941291809,0.000114917755126953,1.47198891639709
"29",0.64487759808599,0.637257073599702,0.42277979070289,0.453006077496543,4.13778901100159,3.2617654800415,0.000149011611938477,2.12885093688965
"30",0.612521195131284,0.608892676010786,0.387331677687329,0.439285695936227,4.12100648880005,3.48973155021667,0.000143051147460938,2.28017473220825
"31",0.659884772535483,0.661318155369318,0.454941130449151,0.49060179624075,4.07438731193542,2.40642786026001,0.000132083892822266,1.51912021636963
"32",0.637243264605063,0.637243409187021,0.416645050881609,0.472502233139772,4.00246548652649,2.05510020256042,9.75131988525391e-05,1.28655052185059
"33",0.636728667326354,0.623569592712098,0.467237205341488,0.465346811021702,4.08329200744629,1.99443793296814,0.000107288360595703,1.24248099327087
"34",0.659941575393905,0.655148649114954,0.474895569045184,0.491131716087269,4.09059405326843,4.24440288543701,0.00014042854309082,2.46114921569824
"35",0.632888874557616,0.634972031492486,0.44030852830609,0.465806573946414,4.11455583572388,2.29162788391113,9.05990600585938e-05,1.40875101089478
"36",0.66323164078622,0.666378542658837,0.448724358712229,0.47546490990422,4.11190366744995,2.92843389511108,0.000122785568237305,2.15187978744507
"37",0.583823121182778,0.578936615416892,0.40532109096256,0.424189719635866,4.14999461174011,2.2076427936554,9.05990600585938e-05,1.50079441070557
"38",0.645780358889479,0.634980726343895,0.443038252668243,0.447102846424579,4.19783520698547,2.93786263465881,0.000121831893920898,1.79541373252869
"39",0.641122750969649,0.639561924661669,0.441867067214047,0.512605386870307,4.06998705863953,3.72268128395081,0.000102043151855469,2.15357232093811
"40",0.633619439364032,0.633491869007684,0.451823755933884,0.482251334176764,4.13743686676025,2.67890787124634,0.00015711784362793,1.57834053039551
"41",0.649702855879777,0.649699877887116,0.456266442210184,0.481656598903138,4.11747598648071,4.31253528594971,0.000138044357299805,2.53808307647705
"42",0.654037676285584,0.646717025397759,0.386621542285298,0.409756934502708,4.05610203742981,2.95418190956116,0.000115156173706055,1.72529602050781
"43",0.639927551991784,0.632347451970065,0.402583007806167,0.43001964781056,4.11529731750488,2.54441332817078,0.000100612640380859,1.5360369682312
"44",0.628484568962976,0.617482952857836,0.43888494148641,0.477337709146279,4.17317891120911,2.45242929458618,0.000136137008666992,1.5079607963562
"45",0.638981573546301,0.642256284800466,0.439534075918106,0.476816813789861,4.12007808685303,3.05135655403137,0.000103473663330078,1.78349328041077
"46",0.654816327369178,0.65071079543042,0.475405697555049,0.457490795806456,4.11577177047729,3.3274781703949,0.000149250030517578,2.50975251197815
"47",0.667922579084358,0.657251808303522,0.455694955035008,0.492980388227738,5.18550372123718,3.94702196121216,0.000112533569335938,2.60757446289062
"48",0.639332245336305,0.636216877572408,0.440731876527314,0.483369048998818,4.01533699035645,3.05221652984619,0.00010991096496582,1.82596683502197
"49",0.623591819376434,0.629603016888553,0.428709571025063,0.413348705923417,4.12381315231323,2.73031663894653,0.00015568733215332,1.56997847557068
"50",0.644733910298442,0.633230765478068,0.454559312877553,0.45069641118298,4.1451997756958,2.62294864654541,0.000106334686279297,1.51651191711426
"51",0.64302464308845,0.629252325338871,0.444366447405289,0.459777136467595,4.11268424987793,3.47471952438354,0.000139951705932617,2.03259921073914
"52",0.642363899089257,0.632062234723438,0.442796206913776,0.497403662720597,4.15545320510864,2.68116545677185,0.000127077102661133,1.61657238006592
"53",0.655971106490227,0.638267042800295,0.447048770713384,0.512554909404262,4.09770894050598,1.78147006034851,0.0001068115234375,1.09420990943909
"54",0.657197772169843,0.655444624910067,0.466731641627324,0.450900409556851,4.10784578323364,3.87018775939941,0.000110387802124023,2.3803882598877
"55",0.641581879000331,0.640050834697247,0.457086172071359,0.436805166731906,4.041668176651,2.57092905044556,0.000112533569335938,1.63682699203491
"56",0.644439987189367,0.635900136739304,0.43876199623518,0.475048264052587,4.04752564430237,3.36321043968201,9.27448272705078e-05,2.18253564834595
"57",0.633790646519066,0.635118283029788,0.411025033945346,0.465070326775798,4.11941361427307,1.75852537155151,0.000122308731079102,1.07882499694824
"58",0.658519262474148,0.660135774704842,0.422503003326527,0.484507259553729,4.11450743675232,2.52837300300598,9.65595245361328e-05,1.53278279304504
"59",0.67727810185081,0.662893731798185,0.432335423602515,0.467755710679996,4.10226845741272,4.31461548805237,0.000128269195556641,2.5058708190918
"60",0.63679576769841,0.639873255661789,0.414821533205226,0.415396266356959,4.09916830062866,2.54796600341797,0.000100135803222656,1.63269305229187
"61",0.655173062034094,0.652174907160554,0.450237852837018,0.492339111873439,4.07356691360474,2.55056309700012,9.58442687988281e-05,1.6541485786438
"62",0.646627065459308,0.632030759434121,0.412548166299037,0.440713009491395,4.08999633789062,1.70809388160706,9.56058502197266e-05,1.13480830192566
"63",0.654600470541152,0.660886822044993,0.437325130044826,0.485531975143092,4.13690686225891,3.84977650642395,0.000114679336547852,2.45716166496277
"64",0.633991896616463,0.631691138407596,0.419785088928818,0.432048720702006,4.11596012115479,1.79495167732239,0.000215053558349609,1.17007112503052
"65",0.651447598072727,0.639363067821889,0.424638139594554,0.478355867017481,4.13473582267761,3.43068528175354,0.000116109848022461,2.01474547386169
"66",0.660645912389247,0.657106050731866,0.433566538836478,0.496796616502379,4.11030793190002,3.66623401641846,9.17911529541016e-05,2.16635203361511
"67",0.632065159403474,0.62340083554569,0.435834700345076,0.434550210972186,4.1024866104126,2.38110136985779,8.98838043212891e-05,1.45127320289612
"68",0.63077016002623,0.629421845705413,0.469284746024388,0.464949706270355,4.04313468933105,2.24772548675537,0.000100612640380859,1.44610595703125
"69",0.665543704062588,0.645578888932004,0.437946665553803,0.436517372855021,4.92667198181152,2.97550749778748,0.000140666961669922,1.70243906974792
"70",0.672157925704825,0.649476899070006,0.466223377824098,0.476062012050951,4.375324010849,3.81630992889404,0.000152587890625,2.24605989456177
"71",0.650415748622504,0.634608850814028,0.419929575644446,0.433086822186882,4.09765338897705,1.86730909347534,0.000112056732177734,1.17064046859741
"72",0.650570032292152,0.639557240861557,0.402878483352083,0.440340777322386,4.09544038772583,3.10158395767212,0.000119924545288086,1.89821481704712
"73",0.637596017112446,0.635645690244489,0.411444874221577,0.457854345697842,4.10695433616638,2.8418595790863,0.000104188919067383,1.71810984611511
"74",0.619248354462566,0.610109579958684,0.417245611718848,0.463200821978236,4.09685969352722,2.55775260925293,0.000123977661132812,1.5128345489502
"75",0.664421007623658,0.652024256639417,0.467949651682189,0.470499634559078,4.09433221817017,3.04942274093628,0.000112771987915039,1.83505606651306
"76",0.611386470829526,0.602437571095505,0.429624207084043,0.424265117530984,4.14817404747009,2.53070402145386,9.01222229003906e-05,1.53471875190735
"77",0.670373186396291,0.659179296246004,0.449877376518693,0.481657419562257,4.13261079788208,2.44997882843018,0.000104427337646484,1.49588632583618
"78",0.646336979637172,0.636704558240394,0.431890172303601,0.438244577181399,4.12535309791565,3.25097990036011,0.000140666961669922,2.15204238891602
"79",0.648496917605618,0.635679572537172,0.3937126667716,0.443441514930297,4.13651847839355,2.57109713554382,0.000113248825073242,1.62847900390625
"80",0.6449732619082,0.636650868945226,0.426366580814317,0.462911992874075,4.0974657535553,3.05822205543518,0.000113487243652344,1.82771515846252
"81",0.667075189106791,0.670763985942839,0.414985848229379,0.463398227747194,4.08521699905396,2.85616540908813,0.000124692916870117,1.65715551376343
"82",0.654818191079468,0.651918801133638,0.437667415601014,0.494875755657781,4.10178375244141,3.09338068962097,9.17911529541016e-05,1.84318804740906
"83",0.639215199291566,0.631743148216152,0.41465574080138,0.45366194941572,4.14299631118774,2.35397601127625,9.75131988525391e-05,1.47908449172974
"84",0.657054702398023,0.642476093917128,0.434866546484192,0.471326387127447,4.04453635215759,2.31784701347351,0.000108003616333008,1.43217158317566
"85",0.66046935930513,0.660627860948997,0.440964839340211,0.492406529747509,4.07545280456543,3.62794137001038,0.0001220703125,2.38726162910461
"86",0.65563771466961,0.653585835338238,0.456287155580157,0.500693886356045,4.12769031524658,3.41795349121094,0.00014185905456543,2.04310369491577
"87",0.629062319584477,0.626385841373064,0.462403171823889,0.468955802104367,4.09279990196228,2.80006670951843,0.000110149383544922,1.82087755203247
"88",0.638400063630392,0.641070337223196,0.412039218298715,0.483634065838879,4.04536509513855,2.36600685119629,9.10758972167969e-05,1.44598412513733
"89",0.63709763948597,0.630051842466411,0.444393304994319,0.398104213818339,4.10327816009521,3.26569724082947,0.00010228157043457,1.94238328933716
"90",0.641148191758681,0.63570814834109,0.435072287214168,0.450991267555516,4.09148693084717,2.50140333175659,9.1552734375e-05,1.64236378669739
"91",0.644698806363825,0.636083287836739,0.41113672099576,0.442726543113734,4.90434527397156,2.65957760810852,0.000119924545288086,1.61111283302307
"92",0.656036157378586,0.646122790838884,0.409374414449046,0.42562270511791,4.12909913063049,2.78554010391235,9.89437103271484e-05,1.72062969207764
"93",0.65294620368817,0.645106019802577,0.461560595353743,0.439007293087598,4.10784864425659,3.21417737007141,0.000137090682983398,1.90692710876465
"94",0.652685068314649,0.647148193734978,0.401006475692192,0.47513064387437,4.14822053909302,2.82208299636841,0.000143527984619141,1.68862843513489
"95",0.637199773642999,0.626120508729882,0.424729459380699,0.443737506527268,4.12323427200317,3.36450839042664,0.000122785568237305,2.06827759742737
"96",0.646086056311284,0.646537712139398,0.455169639749221,0.434053860345622,4.12516665458679,3.18318676948547,0.000147581100463867,1.90266752243042
"97",0.658546485808075,0.656123061989681,0.459931127944217,0.469853174923499,4.16096234321594,4.24048709869385,0.000130414962768555,2.59347438812256
"98",0.647750548081135,0.636176811923808,0.461546065428476,0.459445500091017,4.12781047821045,2.10085582733154,0.000116825103759766,1.26945471763611
"99",0.644508115358543,0.618493284141719,0.413753661438643,0.442733554645327,4.10927605628967,2.44935131072998,0.000142097473144531,1.6076865196228
"100",0.634537033935136,0.627481806153142,0.437391512672148,0.466611980502151,4.14454650878906,2.54289102554321,9.08374786376953e-05,1.67692065238953
